Id,dist,bodymass
2032,0,0
2033,0,0
2034,100,130000
2035,100,130000
2036,100,130000
2037,0,0
2038,0,0
2039,0,0
2040,0,0
2041,0,0
2042,0,0
2043,0,0
2044,0,0
2045,0,0
2046,0,0
2047,0,0
2048,0,0
2049,0,0
2050,0,0
2051,0,0
2052,0,0
2053,0,0
2054,0,0
2055,0,0
2056,50,546250
2057,50,338750
2058,50,338750
2059,0,0
2060,0,0
2061,0,0
2062,0,0
2063,0,0
2064,0,0
2065,0,0
2066,0,0
2067,0,0
2068,0,0
2069,180,131250
2070,180,338750
2071,180,338750
2072,180,131250
2073,180,131250
2074,180,131250
2075,180,131250
2076,180,131250
2077,180,131250
2078,180,131250
2079,180,131250
2080,180,131250
2081,180,131250
2082,0,0
2083,0,0
2084,0,0
2085,0,0
2086,0,0
2087,0,0
2088,0,0
2089,0,0
2090,180,131250
2091,180,131250
2092,0,0
2093,0,0
2094,0,0
2095,0,0
2096,0,0
2097,0,0
2098,0,0
2099,0,0
2100,0,0
2101,0,0
2102,0,0
2103,0,0
2104,0,0
2105,0,0
2106,0,0
2107,0,0
2108,0,0
2109,100,130000
2110,100,130000
2111,0,0
2112,0,0
2113,0,0
2114,0,0
2115,0,0
2116,0,0
2117,0,0
2118,0,0
2119,0,0
2120,0,0
2121,0,0
2122,0,0
2123,0,0
2124,0,0
2125,0,0
2126,0,0
2127,0,0
2128,0,0
2129,0,0
2130,20.2,131250
2131,20.2,131250
2132,20.2,131250
2133,20.2,131250
2134,0,0
2135,0,0
2136,0,0
2137,0,0
2138,0,0
2139,0,0
2140,0,0
2141,0,0
2142,0,0
2143,180,131250
2144,180,131250
2145,180,131250
2146,180,131250
2147,180,131250
2148,180,131250
2149,180,131250
2150,180,131250
2151,180,131250
2152,180,131250
2153,180,131250
2154,180,131250
2155,0,0
2156,0,0
2157,0,0
2158,0,0
2159,0,0
2160,0,0
2161,0,0
2162,0,0
2163,0,0
2164,0,0
2165,180,131250
2166,0,0
2167,0,0
2168,0,0
2169,0,0
2170,0,0
2171,0,0
2172,0,0
2173,0,0
2174,0,0
2175,0,0
2176,0,0
2177,0,0
2178,0,0
2179,0,0
2180,0,0
2181,0,0
2182,0,0
2183,0,0
2184,100,130000
2185,0,0
2186,0,0
2187,0,0
2188,0,0
2189,0,0
2190,0,0
2191,0,0
2192,0,0
2193,0,0
2194,0,0
2195,0,0
2196,0,0
2197,0,0
2198,0,0
2199,0,0
2200,0,0
2201,0,0
2202,0,0
2203,20.2,131250
2204,20.2,131250
2205,20.2,131250
2206,20.2,131250
2207,20.2,131250
2208,20.2,131250
2209,0,0
2210,0,0
2211,0,0
2212,0,0
2213,0,0
2214,0,0
2215,0,0
2216,0,0
2217,0,0
2218,0,0
2219,180,131250
2220,180,131250
2221,180,131250
2222,180,131250
2223,180,131250
2224,180,131250
2225,180,131250
2226,180,131250
2227,180,131250
2228,0,0
2229,0,0
2230,0,0
2231,0,0
2232,0,0
2233,0,0
2234,0,0
2235,0,0
2236,100,130000
2237,100,130000
2238,100,130000
2239,0,0
2240,0,0
2241,0,0
2242,0,0
2243,0,0
2244,0,0
2245,0,0
2246,0,0
2247,0,0
2248,0,0
2249,0,0
2250,0,0
2251,0,0
2252,0,0
2253,0,0
2254,0,0
2255,0,0
2256,0,0
2257,0,0
2258,0,0
2259,0,0
2260,100,130000
2261,100,130000
2262,100,130000
2263,100,130000
2264,0,0
2265,0,0
2266,0,0
2267,0,0
2268,0,0
2269,0,0
2270,0,0
2271,0,0
2272,0,0
2273,20.2,131250
2274,20.2,131250
2275,0,0
2276,0,0
2277,20.2,131250
2278,20.2,131250
2279,20.2,131250
2280,20.2,131250
2281,20.2,131250
2282,20.2,131250
2283,20.2,131250
2284,20.2,131250
2285,20.2,131250
2286,0,0
2287,0,0
2288,0,0
2289,0,0
2290,0,0
2291,0,0
2292,0,0
2293,0,0
2294,0,0
2295,0,0
2296,0,0
2297,0,0
2298,0,0
2299,0,0
2300,0,0
2301,0,0
2302,0,0
2303,0,0
2304,0,0
2305,0,0
2306,0,0
2307,0,0
2308,0,0
2309,0,0
2310,0,0
2311,0,0
2312,0,0
2313,0,0
2314,100,130000
2315,100,130000
2316,100,130000
2317,100,130000
2318,100,130000
2319,0,0
2320,0,0
2321,0,0
2322,0,0
2323,0,0
2324,0,0
2325,0,0
2326,0,0
2327,0,0
2328,0,0
2329,0,0
2330,0,0
2331,0,0
2332,0,0
2333,0,0
2334,0,0
2335,0,0
2336,0,0
2337,0,0
2338,0,0
2339,0,0
2340,100,130000
2341,0,0
2342,0,0
2343,0,0
2344,0,0
2345,0,0
2346,20.2,131250
2347,20.2,131250
2348,20.2,131250
2349,20.2,131250
2350,20.2,131250
2351,20.2,131250
2352,20.2,131250
2353,20.2,131250
2354,20.2,131250
2355,20.2,131250
2356,20.2,131250
2357,20.2,131250
2358,20.2,131250
2359,20.2,131250
2360,20.2,131250
2361,0,0
2362,0,0
2363,0,0
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,0,0
2369,0,0
2370,0,0
2371,0,0
2372,0,0
2373,0,0
2374,0,0
2375,0,0
2376,0,0
2377,0,0
2378,0,0
2379,0,0
2380,0,0
2381,0,0
2382,0,0
2383,0,0
2384,0,0
2385,0,0
2386,0,0
2387,0,0
2388,100,130000
2389,100,130000
2390,100,130000
2391,100,130000
2392,100,130000
2393,0,0
2394,0,0
2395,0,0
2396,0,0
2397,0,0
2398,0,0
2399,0,0
2400,0,0
2401,0,0
2402,0,0
2403,0,0
2404,0,0
2405,0,0
2406,0,0
2407,0,0
2408,0,0
2409,0,0
2410,0,0
2411,0,0
2412,0,0
2413,0,0
2414,100,130000
2415,100,130000
2416,0,0
2417,0,0
2418,20.2,131250
2419,20.2,131250
2420,20.2,131250
2421,20.2,131250
2422,20.2,131250
2423,20.2,131250
2424,20.2,131250
2425,20.2,131250
2426,20.2,131250
2427,20.2,131250
2428,20.2,131250
2429,20.2,131250
2430,20.2,131250
2431,20.2,131250
2432,20.2,131250
2433,0,0
2434,0,0
2435,0,0
2436,0,0
2437,0,0
2438,0,0
2439,0,0
2440,0,0
2441,0,0
2442,0,0
2443,0,0
2444,0,0
2445,0,0
2446,0,0
2447,0,0
2448,0,0
2449,0,0
2450,0,0
2451,0,0
2452,0,0
2453,0,0
2454,0,0
2455,0,0
2456,100,130000
2457,100,130000
2458,100,130000
2459,100,130000
2460,0,0
2461,0,0
2462,0,0
2463,0,0
2464,0,0
2465,0,0
2466,0,0
2467,0,0
2468,0,0
2469,0,0
2470,0,0
2471,0,0
2472,0,0
2473,0,0
2474,0,0
2475,0,0
2476,0,0
2477,0,0
2478,0,0
2479,0,0
2480,0,0
2481,0,0
2482,100,130000
2483,0,0
2484,20.2,131250
2485,20.2,131250
2486,20.2,131250
2487,20.2,131250
2488,20.2,131250
2489,20.2,131250
2490,20.2,131250
2491,20.2,131250
2492,20.2,131250
2493,20.2,131250
2494,20.2,131250
2495,0,0
2496,100,130000
2497,100,130000
2498,100,130000
2499,100,130000
2500,100,130000
2501,0,0
2502,0,0
2503,0,0
2504,0,0
2505,0,0
2506,0,0
2507,0,0
2508,0,0
2509,0,0
2510,0,0
2511,100,130000
2512,100,130000
2513,100,130000
2514,0,0
2515,0,0
2516,0,0
2517,0,0
2518,0,0
2519,0,0
2520,0,0
2521,0,0
2522,0,0
2523,0,0
2524,0,0
2525,0,0
2526,0,0
2527,0,0
2528,0,0
2529,0,0
2530,0,0
2531,0,0
2532,0,0
2533,0,0
2534,0,0
2535,0,0
2536,100,130000
2537,0,0
2538,0,0
2539,0,0
2540,0,0
2541,0,0
2542,0,0
2543,0,0
2544,0,0
2545,0,0
2546,100,130000
2547,100,130000
2548,100,130000
2549,100,130000
2550,100,130000
2551,100,130000
2552,100,130000
2553,0,0
2554,0,0
2555,0,0
2556,0,0
2557,0,0
2558,0,0
2559,0,0
2560,0,0
2561,0,0
2562,0,0
2563,0,0
2564,0,0
2565,0,0
2566,0,0
2567,0,0
2568,0,0
2569,0,0
2570,0,0
2571,0,0
2572,0,0
2573,0,0
2574,0,0
2575,0,0
2576,0,0
2577,0,0
2578,0,0
2579,0,0
2580,0,0
2581,0,0
2582,0,0
2583,0,0
2584,0,0
2585,0,0
2586,100,130000
2587,100,130000
2588,100,130000
2589,100,130000
2590,100,130000
2591,100,130000
2592,100,130000
2593,100,130000
2594,100,130000
2595,100,130000
2596,0,0
2597,100,130000
2598,100,130000
2599,100,130000
2600,100,130000
2601,100,130000
2602,100,130000
2603,100,130000
2604,100,130000
2605,100,130000
2606,100,130000
2607,100,130000
2608,100,130000
2609,100,130000
2610,0,0
2611,0,0
2612,0,0
2613,0,0
2614,0,0
2615,0,0
2616,0,0
2617,0,0
2618,0,0
2619,0,0
2620,0,0
2621,0,0
2622,0,0
2623,0,0
2624,0,0
2625,0,0
2626,0,0
2627,0,0
2628,0,0
2629,0,0
2630,0,0
2631,0,0
2632,180,131250
2633,180,131250
2634,100,130000
2635,100,130000
2636,100,130000
2637,100,130000
2638,100,130000
2639,100,130000
2640,100,130000
2641,100,130000
2642,100,130000
2643,100,130000
2644,100,130000
2645,100,130000
2646,100,130000
2647,100,130000
2648,100,130000
2649,100,130000
2650,100,130000
2651,100,130000
2652,100,130000
2653,100,130000
2654,100,130000
2655,100,130000
2656,100,130000
2657,0,0
2658,0,0
2659,0,0
2660,0,0
2661,0,0
2662,0,0
2663,0,0
2664,0,0
2665,0,0
2666,0,0
2667,0,0
2668,0,0
2669,0,0
2670,0,0
2671,0,0
2672,0,0
2673,0,0
2674,0,0
2675,0,0
2676,0,0
2677,0,0
2678,0,0
2679,180,131250
2680,180,131250
2681,180,131250
2682,180,131250
2683,180,131250
2684,100,130000
2685,100,130000
2686,100,130000
2687,100,130000
2688,100,130000
2689,100,130000
2690,100,130000
2691,100,130000
2692,100,130000
2693,100,130000
2694,100,130000
2695,100,130000
2696,100,130000
2697,100,130000
2698,100,130000
2699,100,130000
2700,100,130000
2701,100,130000
2702,100,130000
2703,100,130000
2704,100,130000
2705,0,0
2706,0,0
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,0,0
2712,0,0
2713,180,131250
2714,180,131250
2715,180,131250
2716,0,0
2717,0,0
2718,0,0
2719,0,0
2720,0,0
2721,0,0
2722,0,0
2723,0,0
2724,0,0
2725,0,0
2726,0,0
2727,180,131250
2728,180,131250
2729,180,131250
2730,180,131250
2731,180,131250
2732,180,131250
2733,100,130000
2734,100,130000
2735,100,130000
2736,100,130000
2737,100,130000
2738,100,130000
2739,100,130000
2740,100,130000
2741,100,130000
2742,0,0
2743,100,130000
2744,100,130000
2745,100,130000
2746,100,130000
2747,100,130000
2748,0,0
2749,0,0
2750,0,0
2751,100,130000
2752,0,0
2753,0,0
2754,0,0
2755,0,0
2756,180,131250
2757,180,131250
2758,180,131250
2759,180,131250
2760,180,131250
2761,180,131250
2762,0,0
2763,0,0
2764,0,0
2765,0,0
2766,0,0
2767,0,0
2768,0,0
2769,0,0
2770,180,131250
2771,180,131250
2772,180,131250
2773,180,131250
2774,180,131250
2775,180,131250
2776,180,131250
2777,100,130000
2778,100,130000
2779,100,130000
2780,100,130000
2781,100,130000
2782,100,130000
2783,100,130000
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,0
2789,0,0
2790,0,0
2791,180,131250
2792,180,131250
2793,180,131250
2794,180,131250
2795,180,131250
2796,180,131250
2797,180,131250
2798,0,0
2799,0,0
2800,0,0
2801,0,0
2802,0,0
2803,0,0
2804,0,0
2805,0,0
2806,180,131250
2807,180,131250
2808,180,131250
2809,180,131250
2810,180,131250
2811,180,131250
2812,180,131250
2813,180,92125
2814,180,92125
2815,0,0
2816,0,0
2817,0,0
2818,0,0
2819,0,0
2820,0,0
2821,0,0
2822,0,0
2823,0,0
2824,0,0
2825,0,0
2826,180,131250
2827,180,131250
2828,180,131250
2829,180,131250
2830,180,131250
2831,180,131250
2832,180,131250
2833,0,0
2834,0,0
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,180,131250
2841,180,131250
2842,180,131250
2843,180,131250
2844,180,131250
2845,180,131250
2846,180,131250
2847,180,92125
2848,100,130000
2849,0,0
2850,0,0
2851,0,0
2852,0,0
2853,0,0
2854,0,0
2855,0,0
2856,0,0
2857,0,0
2858,180,131250
2859,180,131250
2860,180,131250
2861,180,131250
2862,180,131250
2863,180,131250
2864,0,0
2865,0,0
2866,0,0
2867,0,0
2868,0,0
2869,0,0
2870,0,0
2871,180,131250
2872,180,131250
2873,180,131250
2874,180,131250
2875,180,131250
2876,180,131250
2877,180,131250
2878,180,131250
2879,100,130000
2880,0,0
2881,0,0
2882,0,0
2883,0,0
2884,0,0
2885,0,0
2886,0,0
2887,0,0
2888,196,356998
2889,180,131250
2890,180,131250
2891,0,0
2892,0,0
2893,0,0
2894,0,0
2895,0,0
2896,0,0
2897,180,131250
2898,180,131250
2899,180,131250
2900,180,131250
2901,180,131250
2902,180,131250
2903,180,131250
2904,180,131250
2905,100,130000
2906,100,130000
2907,100,130000
2908,0,0
2909,0,0
2910,0,0
2911,0,0
2912,0,0
2913,196,356998
2914,196,356998
2915,196,243499
2916,180,131250
2917,180,131250
2918,0,0
2919,0,0
2920,0,0
2921,0,0
2922,0,0
2923,0,0
2924,180,131250
2925,180,131250
2926,180,131250
2927,180,131250
2928,180,131250
2929,180,131250
2930,180,131250
2931,180,131250
2932,180,131250
2933,0,0
2934,196,356998
2935,196,356998
2936,196,356998
2937,180,131250
2938,180,131250
2939,180,131250
2940,0,0
2941,0,0
2942,0,0
2943,0,0
2944,0,0
2945,180,131250
2946,180,131250
2947,180,131250
2948,180,131250
2949,180,131250
2950,180,131250
2951,180,131250
2952,180,131250
2953,180,131250
2954,180,131250
2955,180,131250
2956,0,0
2957,196,356998
2958,180,131250
2959,180,131250
2960,180,131250
2961,0,0
2962,0,0
2963,0,0
2964,0,0
2965,180,131250
2966,180,131250
2967,180,131250
2968,180,131250
2969,180,131250
2970,180,131250
2971,180,131250
2972,180,131250
2973,180,131250
2974,180,131250
2975,180,131250
2976,180,131250
2977,180,131250
2978,180,131250
2979,180,131250
2980,180,131250
2981,180,131250
2982,180,131250
2983,0,0
2984,0,0
2985,0,0
2986,0,0
2987,180,131250
2988,180,131250
2989,180,131250
2990,180,131250
2991,180,131250
2992,180,131250
2993,180,131250
2994,180,131250
2995,180,131250
2996,180,131250
2997,180,131250
2998,180,131250
2999,180,131250
3000,180,131250
3001,0,0
3002,0,0
3003,0,0
3004,180,131250
3005,180,131250
3006,180,131250
3007,180,131250
3008,180,131250
3009,180,131250
3010,180,131250
3011,180,131250
3012,180,131250
3013,180,131250
3014,180,131250
3015,180,131250
3016,180,131250
3017,180,131250
3018,180,131250
3019,180,131250
3020,0,0
3021,0,0
3022,180,131250
3023,180,131250
3024,180,131250
3025,180,131250
3026,180,131250
3027,180,131250
3028,180,131250
3029,180,131250
3030,180,131250
3031,180,131250
3032,196,244124
3033,196,244124
3034,180,131250
3035,180,131250
3036,180,131250
3037,180,131250
3038,180,131250
3039,180,131250
3040,196,244124
3041,196,244124
3042,196,244124
3043,196,244124
3044,180,131250
3045,180,131250
3046,180,131250
3047,180,131250
3048,196,244124
3049,196,244124
3050,196,244124
3051,196,244124
3052,196,244124
3053,196,244124
3054,196,244124
3055,180,131250
3056,196,244124
3057,196,244124
3058,196,244124
3059,196,244124
3060,196,244124
3061,196,244124
3062,196,244124
3063,196,244124
3064,196,244124
3065,196,244124
3066,196,244124
3067,196,244124
3068,196,244124
3069,196,244124
3070,196,244124
3071,196,244124
3072,196,244124
3073,196,244124
3074,196,244124
3075,196,244124
3076,196,244124
3077,196,244124
3078,196,244124
3079,196,244124
3080,196,244124
